Experiment,DateTime,Hs,D50,h,Λ,λ,λp,reset2
WQS1406,2014-06-20T03:00:00.0,0.7,0.00066,8.644473365,21.471066283522592,0.575382782,0.407633743,false
WQS1406,2014-06-20T04:00:00.0,0.73,0.00066,8.644473365,23.350880045896304,0.302672095,0.407633743,false
WQS1406,2014-06-20T05:00:00.0,0.72,0.00066,8.644473365,22.715511757914516,0.307681869,0.407633743,false
WQS1406,2014-06-20T06:00:00.0,0.72,0.00066,8.644473365,22.715511757914516,0.340831447,0.407633743,false
WQS1406,2014-06-20T07:00:00.0,0.8,0.00066,8.644473365,28.04384167643768,0.369870506,0.407633743,false
WQS1406,2014-06-20T08:00:00.0,0.69,0.00066,8.644473365,20.86198909711246,0.386697384,0.407633743,false
WQS1406,2014-06-20T09:00:00.0,0.63,0.00066,8.644473365,17.391563689653303,0.438521258,0.407633743,false
WQS1406,2014-06-20T10:00:00.0,0.68,0.00066,8.644473365,20.261675611226224,0.336611684,0.407633743,false
WQS1406,2014-06-20T11:00:00.0,0.58,0.00066,8.644473365,14.740544281177552,0.466683739,0.407633743,false
WQS1406,2014-06-20T12:00:00.0,0.6,0.00066,8.644473365,15.77466094299619,0.449409791,0.407633743,false
WQS1406,2014-06-20T13:00:00.0,0.57,0.00066,8.644473365,14.236631501054061,0.403648868,0.407633743,false
WQS1406,2014-06-20T14:00:00.0,0.58,0.00066,8.644473365,14.740544281177552,0.423913207,0.407633743,false
WQS1406,2014-06-20T15:00:00.0,0.54,0.00066,8.644473365,12.777475363826916,0.498644103,0.407633743,false
WQS1406,2014-06-20T16:00:00.0,0.63,0.00066,8.644473365,17.391563689653303,0.366973612,0.407633743,false
WQS1406,2014-06-20T17:00:00.0,0.63,0.00066,8.644473365,17.391563689653303,0.412741927,0.407633743,false
WQS1406,2014-06-20T18:00:00.0,0.7,0.00066,8.644473365,21.471066283522592,0.556174663,0.407633743,false
WQS1406,2014-06-20T19:00:00.0,0.66,0.00066,8.644473365,19.087339741025392,0.379013707,0.407633743,false
WQS1406,2014-06-20T20:00:00.0,0.68,0.00066,8.644473365,20.261675611226224,0.243701979,0.407633743,false
WQS1406,2014-06-20T21:00:00.0,0.68,0.00066,8.644473365,20.261675611226224,0.38125624,0.407633743,false
WQS1406,2014-06-20T22:00:00.0,0.66,0.00066,8.644473365,19.087339741025392,0.369115827,0.407633743,false
WQS1406,2014-06-20T23:00:00.0,0.66,0.00066,8.644473365,19.087339741025392,0.40064308,0.407633743,false
WQS1406,2014-06-21T00:00:00.0,0.66,0.00066,8.644473365,19.087339741025392,0.494690758,0.407633743,false
WQS1406,2014-06-21T01:00:00.0,0.61,0.00066,8.644473365,16.30486482469134,0.351414822,0.407633743,false
WQS1406,2014-06-21T02:00:00.0,0.54,0.00066,8.644473365,12.777475363826916,0.362859224,0.407633743,false
WQS1406,2014-06-21T03:00:00.0,0.58,0.00066,8.644473365,14.740544281177552,0.400219344,0.407633743,false
WQS1406,2014-06-21T04:00:00.0,0.64,0.00066,8.644473365,17.948058672920112,0.264743481,0.407633743,false
WQS1406,2014-06-21T05:00:00.0,0.51,0.00066,8.644473365,11.397192531314749,0.350773876,0.407633743,false
WQS1406,2014-06-21T06:00:00.0,0.49,0.00066,8.644473365,10.52082247892607,0.361278767,0.407633743,false
WQS1406,2014-06-21T07:00:00.0,0.57,0.00066,8.644473365,14.236631501054061,0.477963058,0.407633743,false
WQS1406,2014-06-21T08:00:00.0,0.54,0.00066,8.644473365,12.777475363826916,0.416719805,0.407633743,false
WQS1406,2014-06-21T09:00:00.0,0.5,0.00066,8.644473365,10.954625654858466,0.43842199,0.407633743,false
WQS1406,2014-06-21T10:00:00.0,0.54,0.00066,8.644473365,12.777475363826916,0.415138682,0.407633743,false
WQS1406,2014-06-21T11:00:00.0,0.56,0.00066,8.644473365,13.741482421454462,0.379612636,0.407633743,false
WQS1406,2014-06-21T12:00:00.0,0.55,0.00066,8.644473365,13.255097042378747,0.559160068,0.407633743,false
WQS1406,2014-06-21T13:00:00.0,0.6,0.00066,8.644473365,15.77466094299619,0.512968252,0.407633743,false
WQS1406,2014-06-21T14:00:00.0,0.65,0.00066,8.644473365,18.51331735671081,0.242336972,0.407633743,false
WQS1406,2014-06-21T15:00:00.0,0.53,0.00066,8.644473365,12.308617385798975,0.459003509,0.407633743,false
WQS1406,2014-06-21T16:00:00.0,0.58,0.00066,8.644473365,14.740544281177552,0.330889194,0.407633743,false
WQS1406,2014-06-21T17:00:00.0,0.59,0.00066,8.644473365,15.253220761824927,0.294353429,0.407633743,false
WQS1406,2014-06-21T18:00:00.0,0.6,0.00066,8.644473365,15.77466094299619,0.325538064,0.407633743,false
WQS1406,2014-06-21T19:00:00.0,0.71,0.00066,8.644473365,22.08890717045661,0.305419054,0.407633743,false
WQS1406,2014-06-21T20:00:00.0,0.69,0.00066,8.644473365,20.86198909711246,0.442578851,0.407633743,false
WQS1406,2014-06-21T21:00:00.0,0.7,0.00066,8.644473365,21.471066283522592,0.374143733,0.407633743,false
WQS1406,2014-06-21T22:00:00.0,0.72,0.00066,8.644473365,22.715511757914516,0.344075571,0.407633743,false
WQS1406,2014-06-21T23:00:00.0,0.75,0.00066,8.644473365,24.64790772343155,0.313495802,0.407633743,false
WQS1406,2014-06-22T00:00:00.0,0.67,0.00066,8.644473365,19.670125825863867,0.357507198,0.407633743,false
WQS1406,2014-06-22T01:00:00.0,0.73,0.00066,8.644473365,23.350880045896304,0.397671587,0.407633743,false
WQS1406,2014-06-22T02:00:00.0,0.65,0.00066,8.644473365,18.51331735671081,0.327938115,0.407633743,false
WQS1406,2014-06-22T03:00:00.0,0.64,0.00066,8.644473365,17.948058672920112,0.356260388,0.407633743,false
WQS1406,2014-06-22T04:00:00.0,0.58,0.00066,8.644473365,14.740544281177552,0.354690677,0.407633743,false
WQS1406,2014-06-22T05:00:00.0,0.63,0.00066,8.644473365,17.391563689653303,0.431911644,0.407633743,false
WQS1406,2014-06-22T06:00:00.0,0.65,0.00066,8.644473365,18.51331735671081,0.491581817,0.407633743,false
WQS1406,2014-06-22T07:00:00.0,0.57,0.00066,8.644473365,14.236631501054061,0.472533779,0.407633743,false
WQS1406,2014-06-22T08:00:00.0,0.64,0.00066,8.644473365,17.948058672920112,0.43846264,0.407633743,false
WQS1406,2014-06-22T09:00:00.0,0.7,0.00066,8.644473365,21.471066283522592,0.372345651,0.407633743,false
WQS1406,2014-06-22T10:00:00.0,0.66,0.00066,8.644473365,19.087339741025392,0.378722462,0.407633743,false
WQS1406,2014-06-22T11:00:00.0,0.68,0.00066,8.644473365,20.261675611226224,0.463894299,0.407633743,false
WQS1406,2014-06-22T12:00:00.0,0.7,0.00066,8.644473365,21.471066283522592,0.408049105,0.407633743,false
WQS1406,2014-06-22T13:00:00.0,0.74,0.00066,8.644473365,23.995012034401984,0.433647055,0.407633743,false
WQS1406,2014-06-22T14:00:00.0,0.62,0.00066,8.644473365,16.84383240691038,0.338413702,0.407633743,false
WQS1406,2014-06-22T15:00:00.0,0.68,0.00066,8.644473365,20.261675611226224,0.445900048,0.407633743,false
WQS1406,2014-06-22T16:00:00.0,0.59,0.00066,8.644473365,15.253220761824927,0.403148235,0.407633743,false
WQS1406,2014-06-22T17:00:00.0,0.62,0.00066,8.644473365,16.84383240691038,0.517044639,0.407633743,false
WQS1406,2014-06-22T18:00:00.0,0.69,0.00066,8.644473365,20.86198909711246,0.499581063,0.407633743,false
WQS1406,2014-06-22T19:00:00.0,0.69,0.00066,8.644473365,20.86198909711246,0.419521926,0.407633743,false
WQS1406,2014-06-22T20:00:00.0,0.68,0.00066,8.644473365,20.261675611226224,0.358961478,0.407633743,false
WQS1406,2014-06-22T21:00:00.0,0.69,0.00066,8.644473365,20.86198909711246,0.45272058,0.407633743,false
WQS1406,2014-06-22T22:00:00.0,0.76,0.00066,8.644473365,25.309567112985,0.345532599,0.407633743,false
WQS1406,2014-06-22T23:00:00.0,0.69,0.00066,8.644473365,20.86198909711246,0.494695415,0.407633743,false
WQS1406,2014-06-23T00:00:00.0,0.76,0.00066,8.644473365,25.309567112985,0.395114881,0.407633743,false
WQS1406,2014-06-23T01:00:00.0,0.67,0.00066,8.644473365,19.670125825863867,0.298307666,0.407633743,false
WQS1406,2014-06-23T02:00:00.0,0.76,0.00066,8.644473365,25.309567112985,0.433236588,0.407633743,false
WQS1406,2014-06-23T03:00:00.0,0.79,0.00066,8.644473365,27.34712748478868,0.477093185,0.407633743,false
WQS1406,2014-06-23T04:00:00.0,0.77,0.00066,8.644473365,25.97999020306234,0.522015826,0.407633743,false
WQS1406,2014-06-23T05:00:00.0,0.79,0.00066,8.644473365,27.34712748478868,0.459754216,0.407633743,false
WQS1406,2014-06-23T06:00:00.0,0.77,0.00066,8.644473365,25.97999020306234,0.462441747,0.407633743,false
WQS1406,2014-06-23T07:00:00.0,0.72,0.00066,8.644473365,22.715511757914516,0.459545928,0.407633743,false
WQS1406,2014-06-23T08:00:00.0,0.69,0.00066,8.644473365,20.86198909711246,0.438636101,0.407633743,false
WQS1406,2014-06-23T09:00:00.0,0.76,0.00066,8.644473365,25.309567112985,0.361890977,0.407633743,false
WQS1406,2014-06-23T10:00:00.0,0.84,0.00066,8.644473365,30.91833544827253,0.379798087,0.407633743,false
WQS1406,2014-06-23T11:00:00.0,0.77,0.00066,8.644473365,25.97999020306234,0.444282456,0.407633743,false
WQS1406,2014-06-23T12:00:00.0,0.68,0.00066,8.644473365,20.261675611226224,0.423769011,0.407633743,false
WQS1406,2014-06-23T13:00:00.0,0.73,0.00066,8.644473365,23.350880045896304,0.638358122,0.407633743,false
WQS1406,2014-06-23T14:00:00.0,0.74,0.00066,8.644473365,23.995012034401984,0.756033247,0.407633743,false
WQS1406,2014-06-23T15:00:00.0,0.7,0.00066,8.644473365,21.471066283522592,0.485522607,0.407633743,false
WQS1406,2014-06-23T16:00:00.0,0.72,0.00066,8.644473365,22.715511757914516,0.522085837,0.407633743,false
WQS1406,2014-06-23T17:00:00.0,0.78,0.00066,8.644473365,26.659176993663564,0.629705691,0.407633743,false
WQS1406,2014-06-23T18:00:00.0,0.77,0.00066,8.644473365,25.97999020306234,0.642144066,0.407633743,false
WQS1406,2014-06-23T19:00:00.0,0.88,0.00066,8.644473365,33.933048428489585,0.505081872,0.407633743,false
WQS1406,2014-06-23T20:00:00.0,0.91,0.00066,8.644473365,36.286102019153184,0.466796157,0.407633743,false
