Experiment,DateTime,Hs,D50,h,Λ,λ,λp,reset2
WQS1409,2014-09-11T20:00:00.0,1.08,0.00066,8.56759846,51.56849773958499,0.540762859,0.5442804935000001,false
WQS1409,2014-09-11T21:00:00.0,1.06,0.00066,8.56759846,49.676238048866345,0.539575762,0.5442804935000001,false
WQS1409,2014-09-11T22:00:00.0,1.17,0.00066,8.56759846,60.52136193048515,0.544223986,0.5442804935000001,false
WQS1409,2014-09-11T23:00:00.0,1.0,0.00066,8.56759846,44.21167501679097,0.541813248,0.5442804935000001,false
WQS1409,2014-09-12T00:00:00.0,0.97,0.00066,8.56759846,41.598765023298625,0.544765303,0.5442804935000001,false
WQS1409,2014-09-12T01:00:00.0,0.95,0.00066,8.56759846,39.90103670265385,0.547350962,0.5442804935000001,false
WQS1409,2014-09-12T02:00:00.0,0.85,0.00066,8.56759846,31.942935199631474,0.544337001,0.5442804935000001,false
WQS1409,2014-09-12T03:00:00.0,0.81,0.00066,8.56759846,29.007279978516564,0.54442449,0.5442804935000001,false
WQS1409,2014-09-12T04:00:00.0,0.78,0.00066,8.56759846,26.89838308021563,0.54493811,0.5442804935000001,false
WQS1409,2014-09-12T05:00:00.0,0.87,0.00066,8.56759846,33.46381682020909,0.545958253,0.5442804935000001,false
WQS1409,2014-09-12T06:00:00.0,0.83,0.00066,8.56759846,30.457422919067298,0.546318314,0.5442804935000001,false
WQS1409,2014-09-12T07:00:00.0,0.81,0.00066,8.56759846,29.007279978516564,0.546717265,0.5442804935000001,false
WQS1409,2014-09-12T08:00:00.0,0.7,0.00066,8.56759846,21.663720758227573,0.545097065,0.5442804935000001,false
WQS1409,2014-09-12T09:00:00.0,0.88,0.00066,8.56759846,34.23752113300293,0.543204762,0.5442804935000001,false
WQS1409,2014-09-12T10:00:00.0,0.89,0.00066,8.56759846,35.02006778080013,0.545127858,0.5442804935000001,false
WQS1409,2014-09-12T11:00:00.0,0.74,0.00066,8.56759846,24.210313239194736,0.540092381,0.5442804935000001,false
WQS1409,2014-09-12T12:00:00.0,1.05,0.00066,8.56759846,48.74337170601205,0.539766395,0.5442804935000001,false
WQS1409,2014-09-12T13:00:00.0,1.09,0.00066,8.56759846,52.52789108744936,0.537093857,0.5442804935000001,false
WQS1409,2014-09-12T14:00:00.0,1.4,0.00066,8.56759846,86.65488303291029,0.532126807,0.5442804935000001,false
WQS1409,2014-09-12T15:00:00.0,1.33,0.00066,8.56759846,78.20603193720156,0.531180209,0.5442804935000001,false
WQS1409,2014-09-12T16:00:00.0,1.3,0.00066,8.56759846,74.71773077837675,0.510840546,0.5442804935000001,false
WQS1409,2014-09-12T17:00:00.0,1.45,0.00066,8.56759846,92.95504672280302,0.481658712,0.5442804935000001,false
WQS1409,2014-09-12T18:00:00.0,1.16,0.00066,8.56759846,59.49122990259393,0.442896883,0.36245306499999996,true
WQS1409,2014-09-12T19:00:00.0,1.3,0.00066,8.56759846,74.71773077837675,0.395475588,0.36245306499999996,false
WQS1409,2014-09-12T20:00:00.0,1.21,0.00066,8.56759846,64.73031339208366,0.351548682,0.36245306499999996,false
WQS1409,2014-09-12T21:00:00.0,1.23,0.00066,8.56759846,66.88784313290306,0.319245912,0.36245306499999996,false
